cent,efl node20,efl node0,efl node10,fl net5
4.03000021,5.682903767,0,7.5657897,8.149999619
4.340000153,6.112702847,33.33333206,6.907894611,7.25
4.110000134,5.109837532,0,8.223684311,7.150000095
3.700000048,5.826169968,0,7.236842155,6.800000191
4.230000019,5.109837532,0,6.25,7.400000095
3.880000114,6.399235725,0,6.25,6.800000191
4.039999962,5.635148048,0,8.223684311,6.900000095
4.5,4.584527016,0,6.907894611,5.75
4.059999943,6.208213806,0,7.5657897,8.050000191
4.210000038,5.778414726,0,8.552631378,7.400000095
4.179999828,5.826169968,0,7.5657897,7.050000191
4.159999847,5.873925686,0,7.5657897,6.900000095
3.99000001,5.205348492,0,5.592105389,7.449999809
4.059999943,5.491881371,0,6.907894611,7.5
4.349999905,6.255969524,0,8.552631378,7.400000095
4.010000229,5.15759325,0,7.236842155,5.699999809
3.869999886,5.205348492,0,8.223684311,5.949999809
4.059999943,6.064947605,0,8.881579399,7.400000095
3.670000076,4.966571331,0,5.921052456,7.199999809
4.289999962,5.444126129,0,6.578947544,6.699999809
4.019999981,4.871060371,0,8.881579399,7
4.059999943,5.826169968,0,6.578947544,7.5
3.890000105,5.730659008,0,7.894736767,6.400000095
3.900000095,5.873925686,0,7.236842155,8.300000191
3.940000057,5.921680927,0,8.223684311,8.899999619
3.980000019,5.826169968,0,7.894736767,6.550000191
4.480000019,5.873925686,0,9.539473534,5.800000191
4.139999866,6.017191887,33.33333206,4.9342103,7.099999905
4.380000114,5.396370411,0,7.236842155,7.099999905
4.190000057,5.25310421,0,9.868420601,8.100000381
3.849999905,5.396370411,0,7.236842155,6.25
4.039999962,5.491881371,33.33333206,7.894736767,6.949999809
4.300000191,6.208213806,0,6.578947544,6.349999905
4.230000019,5.062082291,0,7.894736767,6
3.980000019,6.303724766,0,8.223684311,7
3.910000086,5.682903767,33.33333206,7.894736767,8.25
4.199999809,5.778414726,0,7.5657897,7.400000095
3.869999886,5.58739233,0,7.894736767,6.900000095
4.099999905,6.255969524,0,8.223684311,7.199999809
3.980000019,5.826169968,0,6.907894611,6.650000095
4.130000114,5.15759325,0,7.5657897,5.849999905
4.130000114,5.444126129,0,5.263157845,7.050000191
3.74000001,5.491881371,0,7.894736767,7.099999905
4.110000134,5.778414726,0,8.223684311,6.75
3.980000019,4.871060371,0,7.236842155,5.400000095
4.019999981,4.680037975,0,9.539473534,6.949999809
4.139999866,5.778414726,0,9.210526466,8.100000381
4.119999886,5.300859451,0,6.578947544,6.199999809
4.03000021,5.491881371,33.33333206,8.552631378,7.449999809
4.25,4.966571331,0,9.868420601,6.25
4.059999943,5.635148048,0,6.907894611,8.350000381
3.710000038,5.539637089,0,5.921052456,7
3.890000105,5.491881371,0,7.236842155,6.199999809
4.179999828,5.826169968,33.33333206,8.552631378,5.650000095
4.519999981,5.873925686,0,6.907894611,5.800000191
3.859999895,6.160458565,0,7.5657897,6.849999905
4.050000191,5.109837532,0,7.236842155,6.949999809
4,6.208213806,0,7.5657897,6.699999809
4.260000229,5.539637089,0,6.25,6.699999809
3.690000057,6.112702847,0,8.552631378,5.849999905
4.340000153,5.730659008,0,6.578947544,6.5
3.779999971,5.396370411,0,6.578947544,6.699999809
3.940000057,5.491881371,0,6.578947544,6.400000095
3.859999895,5.15759325,0,8.881579399,6.900000095
3.819999933,5.444126129,0,5.921052456,6.550000191
4.110000134,5.682903767,0,7.894736767,7.199999809
3.910000086,5.491881371,0,7.5657897,6.699999809
4.289999962,5.25310421,0,7.5657897,7.650000095
3.890000105,6.733524323,0,7.894736767,7.099999905
3.75999999,5.15759325,0,7.5657897,7.25
3.960000038,5.635148048,0,7.236842155,6.449999809
3.900000095,6.303724766,0,9.210526466,6.900000095
3.779999971,5.635148048,0,7.236842155,7.25
4.059999943,5.730659008,0,7.5657897,6.349999905
4.099999905,6.733524323,0,7.236842155,6.300000191
4.179999828,6.064947605,0,8.552631378,8.100000381
4.070000172,5.969436646,33.33333206,8.552631378,6.349999905
4.110000134,6.112702847,0,6.907894611,7.099999905
3.910000086,5.921680927,0,5.592105389,7.900000095
3.980000019,5.34861517,0,6.907894611,6.650000095
3.960000038,5.778414726,0,8.552631378,5
3.900000095,5.682903767,0,7.236842155,7
3.779999971,5.062082291,0,6.907894611,6.900000095
3.769999981,5.34861517,0,5.592105389,6.699999809
4.21999979,6.303724766,0,7.236842155,6.900000095
4.190000057,6.112702847,0,6.25,6.849999905
3.980000019,6.064947605,0,6.907894611,6.849999905
3.920000076,5.682903767,0,5.592105389,6.949999809
4.170000076,5.25310421,0,6.25,7.349999905
4.010000229,5.205348492,0,4.605263233,6.849999905
3.910000086,6.064947605,0,6.578947544,7
3.839999914,5.826169968,0,7.5657897,6.699999809
4.119999886,6.064947605,0,5.263157845,6.800000191
3.910000086,5.730659008,0,6.907894611,8.350000381
4.130000114,4.918815613,0,6.25,7.25
3.970000029,5.062082291,0,9.210526466,6.550000191
3.859999895,5.300859451,0,6.578947544,6.949999809
4.070000172,5.539637089,0,6.25,7.050000191
3.799999952,6.017191887,0,5.263157845,6.550000191
3.880000114,5.062082291,0,6.578947544,7.800000191
4.059999943,5.539637089,0,6.907894611,6.300000191
3.769999981,5.778414726,0,7.5657897,6.550000191
4.010000229,5.25310421,0,7.236842155,6.300000191
4,5.826169968,0,6.907894611,6.400000095
4.079999924,5.921680927,0,6.907894611,7.849999905
4.210000038,5.300859451,0,5.592105389,7.650000095
3.890000105,6.160458565,0,8.881579399,7.650000095
3.970000029,5.539637089,0,6.907894611,7.150000095
3.75,5.491881371,0,5.592105389,7.099999905
4.199999809,5.300859451,0,6.907894611,6.449999809
3.99000001,5.491881371,0,8.552631378,7.699999809
4.25,5.396370411,0,6.578947544,7.199999809
4.03000021,6.494746685,0,7.5657897,8.050000191
4.159999847,6.064947605,0,8.223684311,6
3.859999895,5.969436646,0,8.223684311,6
4.300000191,5.062082291,0,8.223684311,6
4.159999847,5.635148048,0,8.223684311,6.849999905
3.880000114,5.826169968,0,8.881579399,7.050000191
3.869999886,5.873925686,0,6.907894611,7
4.059999943,5.682903767,0,6.907894611,6.849999905
3.670000076,5.539637089,0,8.223684311,7.099999905
4.389999866,5.396370411,0,6.907894611,7.300000191
3.880000114,6.351480484,0,7.236842155,6.550000191
3.619999886,5.491881371,0,6.578947544,6.699999809
3.940000057,5.730659008,0,6.25,6.25
3.950000048,5.396370411,0,6.578947544,6.849999905
3.920000076,4.871060371,0,6.25,6.550000191
3.700000048,4.823304653,0,7.236842155,6.900000095
4.050000191,5.921680927,0,7.5657897,6.699999809
3.99000001,5.58739233,0,6.578947544,6.75
3.529999971,6.446991444,0,8.223684311,6.949999809
3.789999962,5.300859451,0,7.894736767,7.5
3.940000057,5.730659008,0,8.552631378,6.650000095
3.900000095,5.730659008,0,6.578947544,6.25
3.839999914,5.396370411,0,7.5657897,6.349999905
3.99000001,5.969436646,0,6.907894611,6.300000191
3.789999962,6.255969524,0,6.578947544,7.050000191
4.170000076,5.300859451,0,6.25,6.550000191
4.150000095,5.15759325,0,7.236842155,5.650000095
4.110000134,5.635148048,0,8.881579399,7.949999809
4.369999886,4.918815613,0,8.223684311,6.5
3.940000057,5.062082291,0,9.210526466,6.900000095
3.75,5.921680927,0,6.578947544,6.099999905
3.950000048,4.632282734,0,6.578947544,7
3.99000001,5.109837532,0,7.236842155,7.599999905
3.880000114,5.635148048,0,7.236842155,7.050000191
3.900000095,5.109837532,0,5.592105389,7.199999809
3.930000067,5.25310421,0,7.894736767,6.650000095
3.690000057,5.014326572,0,7.5657897,7.150000095
4.210000038,5.109837532,0,8.881579399,6.099999905
3.930000067,5.730659008,33.33333206,8.223684311,6.75
3.769999981,5.014326572,0,6.25,6.400000095
3.700000048,5.969436646,0,8.552631378,6.949999809
4.090000153,5.778414726,33.33333206,6.907894611,6.949999809
3.829999924,5.635148048,0,6.25,5.75
3.869999886,5.444126129,0,6.25,6.849999905
3.75,5.635148048,0,9.539473534,6.449999809
4.46999979,5.58739233,0,6.578947544,6.900000095
3.940000057,6.208213806,0,6.578947544,6.949999809
3.880000114,5.062082291,33.33333206,6.907894611,6.699999809
3.799999952,5.873925686,0,8.223684311,6.099999905
4.340000153,5.062082291,0,7.236842155,7.150000095
4.130000114,5.730659008,0,7.894736767,7.050000191
3.960000038,5.300859451,0,5.263157845,6.599999905
4.420000076,5.444126129,0,5.592105389,6.5
3.789999962,5.778414726,0,7.236842155,6.199999809
3.99000001,5.062082291,0,7.236842155,6.050000191
3.910000086,5.396370411,0,9.539473534,7.25
4.130000114,5.826169968,0,6.25,6.650000095
4.590000153,5.921680927,0,8.223684311,6.550000191
4.050000191,5.873925686,0,6.25,6.599999905
3.569999933,5.730659008,0,8.223684311,6.199999809
3.930000067,5.873925686,0,7.5657897,6.75
4.190000057,6.542502403,0,5.592105389,6.699999809
3.809999943,5.58739233,33.33333206,6.907894611,6.699999809
3.660000086,5.491881371,0,7.236842155,5.550000191
3.839999914,5.730659008,0,6.25,6.300000191
3.970000029,5.25310421,0,7.236842155,6.25
4.239999771,5.396370411,0,6.578947544,6.150000095
4.349999905,5.873925686,0,5.263157845,5.650000095
3.779999971,4.680037975,0,7.894736767,7.800000191
4.050000191,5.58739233,33.33333206,8.223684311,6.800000191
3.950000048,5.25310421,0,8.223684311,7.300000191
3.910000086,5.205348492,0,7.894736767,5.75
4.050000191,5.826169968,0,7.236842155,6.099999905
4.070000172,5.778414726,0,7.5657897,5.949999809
4.090000153,6.017191887,0,7.894736767,5.900000095
3.829999924,6.208213806,0,7.894736767,6.150000095
4,6.017191887,0,7.5657897,6.75
3.670000076,4.918815613,0,8.881579399,7
3.970000029,5.58739233,0,7.894736767,6.800000191
4.289999962,5.730659008,0,7.236842155,5.550000191
3.690000057,5.205348492,0,9.210526466,7.050000191
4.03000021,5.539637089,0,8.223684311,6.449999809
4.010000229,6.255969524,0,9.539473534,6.949999809
3.869999886,5.491881371,0,7.236842155,6.949999809
3.710000038,6.255969524,0,6.907894611,6.099999905
4.010000229,5.062082291,0,7.894736767,8.300000191
4.150000095,5.873925686,0,7.5657897,7.550000191
3.880000114,5.062082291,0,5.921052456,6.300000191
4.059999943,5.682903767,0,7.236842155,7.25
3.920000076,5.635148048,0,7.894736767,6.449999809
3.700000048,5.826169968,0,7.894736767,6.75
3.970000029,4.727793694,0,6.25,7.349999905
4.039999962,6.112702847,0,8.223684311,6
4.059999943,5.58739233,0,7.236842155,6.849999905
4.070000172,6.160458565,0,8.223684311,6.25
3.950000048,5.014326572,0,6.578947544,6.550000191
3.619999886,5.34861517,0,5.921052456,6.300000191
4.210000038,5.969436646,0,8.223684311,6.75
3.940000057,4.871060371,0,7.5657897,6.400000095
4.039999962,5.34861517,0,7.236842155,6.849999905
3.940000057,5.730659008,0,7.894736767,7.349999905
3.829999924,5.682903767,0,8.223684311,5.5
4.119999886,5.58739233,0,7.5657897,5.849999905
4.130000114,5.873925686,0,7.5657897,7.099999905
3.839999914,5.300859451,0,9.539473534,7
3.890000105,5.635148048,0,6.578947544,6.550000191
3.670000076,5.300859451,0,6.578947544,6.199999809
3.950000048,5.826169968,0,6.25,6.300000191
4.170000076,5.396370411,0,5.263157845,6.400000095
3.829999924,4.871060371,0,7.894736767,8.100000381
3.640000105,5.730659008,0,6.907894611,6.050000191
4.03000021,5.635148048,0,6.25,6.25
3.940000057,5.826169968,0,6.907894611,6.349999905
3.829999924,5.921680927,0,6.907894611,7.050000191
3.890000105,5.969436646,0,6.25,7.699999809
3.960000038,5.109837532,0,6.578947544,7.550000191
4.119999886,4.871060371,0,7.236842155,6.199999809
4.059999943,5.109837532,0,6.907894611,7.550000191
3.769999981,5.539637089,0,7.894736767,6.5
3.640000105,5.58739233,0,6.907894611,6.199999809
3.859999895,5.921680927,0,6.25,6.199999809
3.75999999,5.396370411,0,6.578947544,5.75
3.880000114,5.635148048,0,7.5657897,5.900000095
3.640000105,5.109837532,0,7.5657897,6.099999905
3.960000038,4.966571331,0,7.236842155,5.900000095
3.599999905,5.444126129,0,6.578947544,6.5
4,5.969436646,0,5.592105389,5.699999809
3.680000067,5.969436646,0,7.5657897,6.400000095
3.519999981,5.635148048,0,8.552631378,7.050000191
4.190000057,5.34861517,0,7.894736767,6.75
4.010000229,5.491881371,0,6.25,6.849999905
4.019999981,4.441260815,0,5.921052456,7.650000095
3.880000114,5.778414726,0,7.236842155,7.949999809
3.930000067,6.208213806,0,5.921052456,6.5
4.119999886,5.444126129,0,6.25,6.599999905
4.119999886,5.15759325,0,6.25,6.199999809
4.150000095,5.205348492,0,7.5657897,6.699999809
4.170000076,4.727793694,0,7.236842155,5.900000095
4.010000229,5.730659008,0,7.236842155,7.099999905
4.090000153,5.491881371,0,4.9342103,6.800000191
4.139999866,5.491881371,0,6.907894611,7
4.21999979,5.635148048,0,7.894736767,7.599999905
3.950000048,5.062082291,0,7.236842155,8.149999619
3.930000067,5.205348492,0,6.578947544,5.849999905
3.880000114,5.014326572,0,7.5657897,5.949999809
4.059999943,5.062082291,0,6.907894611,6.050000191
3.99000001,5.491881371,0,7.5657897,6.75
3.710000038,5.873925686,0,7.5657897,6.550000191
3.829999924,5.15759325,0,6.907894611,8.100000381
3.609999895,5.730659008,0,7.894736767,6.349999905
3.839999914,4.918815613,0,5.263157845,6.5
3.960000038,5.778414726,0,6.578947544,7.599999905
4.199999809,4.823304653,0,6.907894611,6.699999809
4.039999962,5.25310421,0,8.881579399,6
3.710000038,4.871060371,0,8.552631378,6.75
3.869999886,5.15759325,0,7.894736767,6.400000095
4.210000038,5.58739233,0,4.9342103,6.599999905
4.03000021,5.58739233,0,6.907894611,5.800000191
3.640000105,6.017191887,0,7.894736767,7.5
3.910000086,5.921680927,0,7.894736767,6.400000095
4.199999809,5.15759325,0,7.236842155,6.75
3.789999962,6.112702847,0,6.25,7.099999905
3.980000019,5.58739233,0,6.907894611,7.349999905
3.700000048,4.297994137,0,6.907894611,6.050000191
3.849999905,5.444126129,0,7.894736767,6.300000191
3.910000086,5.396370411,0,7.5657897,6.599999905
3.680000067,5.15759325,0,8.223684311,5.400000095
4.079999924,4.871060371,0,7.236842155,7.349999905
3.940000057,5.58739233,0,7.5657897,6.699999809
3.940000057,5.109837532,0,7.5657897,7.25
4.079999924,5.300859451,0,6.907894611,6.5
3.809999943,5.062082291,0,7.5657897,6
3.720000029,5.635148048,0,6.25,5.050000191
3.819999933,5.109837532,0,6.578947544,6.5
4,5.58739233,0,9.868420601,7
3.910000086,5.396370411,0,6.578947544,6.699999809
3.769999981,5.444126129,0,9.539473534,6.5
3.940000057,5.396370411,0,8.881579399,6.199999809
3.75,5.205348492,0,8.223684311,6.550000191
3.880000114,5.014326572,0,7.236842155,6.800000191
3.74000001,4.823304653,0,7.236842155,7.5
3.74000001,4.966571331,0,6.25,7.449999809
3.730000019,5.34861517,0,8.552631378,7.150000095
4.050000191,5.396370411,0,5.921052456,7.25
4.380000114,6.112702847,0,7.894736767,8.100000381
3.859999895,5.491881371,0,8.223684311,6
3.880000114,5.062082291,0,8.223684311,6.349999905
4.269999981,5.682903767,0,8.881579399,7.75
3.769999981,5.062082291,0,7.236842155,6.300000191
3.779999971,4.775549412,0,7.5657897,6.5
3.970000029,5.15759325,0,7.894736767,7.25
3.630000114,5.109837532,0,7.5657897,5.699999809
3.99000001,5.444126129,0,6.578947544,7
3.670000076,5.491881371,0,6.25,6.050000191
3.690000057,5.491881371,0,5.921052456,6.099999905
3.660000086,4.966571331,0,8.223684311,6.25
3.769999981,5.682903767,0,6.907894611,7.199999809
3.849999905,5.396370411,0,7.236842155,6.800000191
3.930000067,5.34861517,0,5.921052456,6.5
4.039999962,5.396370411,0,6.25,7.699999809
3.920000076,5.491881371,0,7.236842155,7.900000095
3.809999943,5.921680927,0,6.25,5.650000095
4.21999979,5.062082291,0,5.921052456,6.800000191
3.809999943,5.778414726,0,6.907894611,7.349999905
3.519999981,5.826169968,0,7.236842155,6.550000191
4.050000191,5.444126129,0,7.5657897,7.099999905
4.260000229,5.921680927,0,7.894736767,6.199999809
4.079999924,5.25310421,0,7.894736767,7.25
3.960000038,5.730659008,0,6.907894611,6.199999809
3.640000105,4.632282734,0,6.578947544,7.150000095
3.74000001,5.15759325,0,6.578947544,6.349999905
4.139999866,5.014326572,0,6.907894611,6.699999809
4.139999866,5.34861517,0,6.578947544,7.349999905
3.819999933,5.396370411,0,7.894736767,6.949999809
3.910000086,5.873925686,0,7.894736767,6.25
3.940000057,5.396370411,0,5.921052456,7.400000095
3.660000086,5.58739233,0,5.921052456,7
3.75,5.969436646,0,7.5657897,6.150000095
3.809999943,6.255969524,0,7.5657897,6.75
3.710000038,5.730659008,0,6.578947544,6.25
4.21999979,5.300859451,0,6.25,6.199999809
3.839999914,5.921680927,0,9.539473534,7.349999905
3.680000067,5.682903767,0,5.592105389,6.300000191
3.970000029,5.062082291,0,7.236842155,6.400000095
3.539999962,6.017191887,0,5.921052456,7.400000095
3.839999914,5.539637089,0,7.5657897,6.800000191
3.460000038,5.491881371,0,7.236842155,5.650000095
3.970000029,5.539637089,0,8.223684311,5.599999905
3.99000001,5.778414726,0,4.9342103,6.449999809
4.03000021,5.921680927,0,7.894736767,6.800000191
4.090000153,6.112702847,0,7.894736767,7.449999809
4.090000153,5.34861517,0,5.263157845,6.75
3.450000048,6.064947605,0,6.25,6.449999809
3.819999933,5.826169968,0,7.236842155,6.449999809
4.130000114,6.208213806,0,5.263157845,6.800000191
3.589999914,5.300859451,0,6.25,7.050000191
4.119999886,5.873925686,0,8.223684311,6.650000095
4.070000172,5.539637089,0,7.894736767,7.25
3.819999933,5.205348492,0,7.5657897,7
3.819999933,5.873925686,0,5.921052456,6.449999809
3.900000095,5.969436646,0,7.5657897,7
3.75,5.58739233,0,7.894736767,5.599999905
3.849999905,5.539637089,0,8.552631378,8
3.920000076,5.34861517,0,7.236842155,6.449999809
4.010000229,5.539637089,0,5.921052456,6.5
3.779999971,5.444126129,0,6.578947544,6.349999905
4.059999943,5.444126129,0,7.236842155,6.75
4.019999981,5.491881371,0,4.605263233,5.650000095
3.74000001,5.58739233,0,7.236842155,7.449999809
3.839999914,5.34861517,0,5.921052456,5.699999809
3.869999886,6.446991444,0,6.907894611,5.949999809
4.039999962,5.58739233,0,6.25,7.449999809
3.720000029,5.491881371,0,7.236842155,6.25
4.039999962,5.826169968,0,6.25,6.650000095
3.839999914,5.778414726,0,7.5657897,7.349999905
4.03000021,6.017191887,0,5.921052456,7.150000095
3.720000029,5.539637089,0,6.578947544,6.900000095
4.320000172,4.918815613,0,9.210526466,6.849999905
3.710000038,6.399235725,0,6.907894611,6.949999809
3.970000029,5.15759325,0,7.5657897,7.400000095
4.059999943,5.34861517,0,6.907894611,6.699999809
3.609999895,5.300859451,0,6.578947544,6.949999809
4.159999847,5.205348492,0,6.907894611,6.599999905
3.769999981,5.539637089,0,6.578947544,5.800000191
3.970000029,5.205348492,0,9.539473534,6.449999809
4.019999981,5.34861517,0,6.25,6.25
3.75999999,6.064947605,0,6.25,6.75
3.630000114,5.444126129,0,7.236842155,5.75
4.059999943,6.399235725,0,6.578947544,6.599999905
4.28000021,5.300859451,0,7.5657897,5.900000095
3.720000029,6.064947605,0,6.578947544,5.949999809
3.799999952,5.34861517,0,6.907894611,7.949999809
3.789999962,5.109837532,0,7.236842155,8.149999619
4.019999981,5.826169968,0,7.894736767,6.699999809
3.920000076,5.444126129,0,7.5657897,6.550000191
3.849999905,5.109837532,0,7.894736767,6.75
3.869999886,5.682903767,0,7.894736767,6.699999809
3.940000057,5.826169968,0,6.578947544,6.199999809
3.819999933,5.969436646,0,5.592105389,5.900000095
3.839999914,5.682903767,0,6.25,6.599999905
3.900000095,5.300859451,0,6.578947544,7
3.950000048,5.205348492,0,8.223684311,6.75
4.090000153,5.873925686,0,4.9342103,6.400000095
4.150000095,5.396370411,0,8.881579399,6.5
3.829999924,6.064947605,0,8.881579399,6.449999809
3.970000029,5.396370411,0,9.539473534,6.050000191
3.839999914,5.730659008,0,4.605263233,6.050000191
3.769999981,5.444126129,0,6.578947544,7.150000095
3.789999962,5.491881371,0,8.223684311,6.550000191
3.660000086,5.444126129,0,8.223684311,6.25
3.799999952,5.873925686,0,6.578947544,5.5
3.849999905,5.730659008,0,5.263157845,6.800000191
3.920000076,6.017191887,0,5.921052456,6.150000095
3.960000038,6.590257645,0,5.921052456,6.449999809
4.039999962,6.494746685,0,5.921052456,5.5
3.75999999,6.160458565,0,6.25,5.949999809
4.050000191,5.300859451,33.33333206,6.578947544,5.849999905
4.059999943,4.966571331,0,5.263157845,6.099999905
3.960000038,5.25310421,0,6.578947544,5.5
3.960000038,4.536771774,0,6.25,7.150000095
3.690000057,4.775549412,0,6.25,6.949999809
4.110000134,5.826169968,0,7.894736767,5.449999809
3.799999952,5.58739233,0,5.592105389,5.800000191
3.930000067,5.34861517,0,7.5657897,6.699999809
3.769999981,5.396370411,0,7.236842155,6.300000191
3.710000038,5.58739233,0,5.592105389,6.599999905
4.360000134,5.730659008,0,7.5657897,6.5
3.579999924,6.399235725,0,6.25,6.900000095
3.75,5.635148048,0,7.5657897,7.599999905
3.819999933,6.064947605,0,7.236842155,6.349999905
4.079999924,4.871060371,0,6.25,6.300000191
4.03000021,5.58739233,0,9.210526466,6.400000095
3.680000067,5.25310421,0,4.9342103,6
3.569999933,5.491881371,0,7.236842155,7.25
4.110000134,5.921680927,0,7.236842155,6.050000191
3.859999895,6.017191887,0,6.907894611,7.349999905
3.789999962,6.160458565,0,6.907894611,6.849999905
3.839999914,4.871060371,0,9.210526466,6.550000191
3.910000086,6.160458565,0,6.25,6.099999905
4.010000229,5.396370411,0,6.578947544,6.849999905
3.970000029,5.58739233,0,6.907894611,6.25
3.849999905,4.632282734,0,7.5657897,6.300000191
3.950000048,5.205348492,0,5.921052456,6.75
3.779999971,6.017191887,0,4.605263233,7.25
3.970000029,5.014326572,0,5.263157845,6.400000095
3.720000029,5.873925686,0,5.921052456,7.400000095
3.75,6.064947605,33.33333206,5.921052456,6
3.700000048,5.58739233,0,6.907894611,7.050000191
3.680000067,5.34861517,0,5.263157845,7.599999905
3.529999971,5.826169968,0,7.894736767,6.199999809
4.179999828,4.918815613,0,6.578947544,6.699999809
3.670000076,4.680037975,0,4.9342103,5.75
3.670000076,4.775549412,0,7.236842155,6.25
3.950000048,5.635148048,0,5.921052456,6.25
4.130000114,5.014326572,0,7.5657897,6.800000191
3.75999999,5.15759325,0,9.539473534,6.349999905
4.239999771,5.444126129,0,7.236842155,6.099999905
3.829999924,4.871060371,0,7.5657897,6.449999809
3.680000067,5.15759325,0,8.881579399,6.099999905
3.75,5.778414726,0,7.236842155,5.949999809
3.75,5.444126129,0,6.907894611,6.5
3.859999895,4.966571331,0,6.25,6.199999809
3.839999914,5.34861517,0,4.605263233,6.550000191
4.079999924,4.823304653,0,6.578947544,6.75
3.950000048,4.966571331,0,4.276315689,6.550000191
3.769999981,4.775549412,0,7.894736767,6.550000191
3.900000095,5.396370411,0,8.223684311,6
3.970000029,4.966571331,0,7.236842155,6.599999905
3.660000086,4.775549412,0,8.223684311,6.550000191
3.880000114,5.109837532,0,8.552631378,6.699999809
3.529999971,5.58739233,0,8.552631378,6.75
3.819999933,5.778414726,0,6.578947544,6.849999905
3.849999905,5.300859451,0,8.881579399,7.449999809
3.910000086,5.444126129,0,4.9342103,5.449999809
4.099999905,5.062082291,0,6.25,6.150000095
3.779999971,5.635148048,0,5.921052456,7.099999905
3.75,5.34861517,0,6.907894611,6.599999905
3.819999933,5.539637089,0,7.5657897,6.800000191
3.920000076,5.730659008,0,6.25,7.449999809
3.630000114,5.873925686,0,6.25,6.300000191
3.680000067,6.064947605,0,7.236842155,6.599999905
4.059999943,5.491881371,0,6.578947544,6.699999809
4.019999981,5.969436646,0,7.236842155,7
4.090000153,5.635148048,0,5.921052456,7.5
3.839999914,,,,6.449999809
3.779999971,,,,7.300000191
3.859999895,,,,6.699999809
3.859999895,,,,6.599999905
3.980000019,,,,6.699999809
3.869999886,,,,6.050000191
4.039999962,,,,6.849999905
3.440000057,,,,6.349999905
4.039999962,,,,6.75
3.650000095,,,,6.75
4.119999886,,,,5.449999809
3.74000001,,,,6.849999905
3.839999914,,,,6.800000191
3.819999933,,,,7
3.819999933,,,,7.25
3.74000001,,,,4.900000095
3.779999971,,,,6.75
4.150000095,,,,6.599999905
3.730000019,,,,6.550000191
3.940000057,,,,6.75
3.789999962,,,,5.75
4.039999962,,,,6.550000191
3.910000086,,,,6.050000191
4.039999962,,,,5.949999809
3.789999962,,,,6.449999809
3.789999962,,,,6.5
3.910000086,,,,8.100000381
3.920000076,,,,5.599999905
4.059999943,,,,6.199999809
3.619999886,,,,6.400000095
3.75999999,,,,6.349999905
3.789999962,,,,6.599999905
3.440000057,,,,6.800000191
3.650000095,,,,7.699999809
3.539999962,,,,5.849999905
3.609999895,,,,6.300000191
3.960000038,,,,6
3.700000048,,,,6.199999809
3.880000114,,,,7.199999809
3.829999924,,,,6
3.799999952,,,,6.25
3.539999962,,,,5.300000191
3.75,,,,6.349999905
3.950000048,,,,6.949999809
4.139999866,,,,6.300000191
3.75999999,,,,6.400000095
3.690000057,,,,6.050000191
3.480000019,,,,6.849999905
3.519999981,,,,7.300000191
3.690000057,,,,6.5
4.150000095,,,,5.849999905
3.809999943,,,,6.599999905
3.519999981,,,,6.400000095
4.019999981,,,,5.849999905
3.900000095,,,,6.150000095
3.710000038,,,,6.75
3.970000029,,,,5.300000191
3.900000095,,,,5.800000191
3.569999933,,,,5.900000095
3.819999933,,,,5.400000095
3.640000105,,,,5.75
3.50999999,,,,7.150000095
3.730000019,,,,7
3.730000019,,,,6.150000095
3.720000029,,,,6.349999905
3.880000114,,,,6.5
3.849999905,,,,5.800000191
4.090000153,,,,6.5
3.769999981,,,,6.550000191
4.050000191,,,,5.699999809
3.99000001,,,,7.300000191
3.99000001,,,,6.150000095
4.079999924,,,,7.150000095
3.859999895,,,,6.849999905
3.960000038,,,,5.449999809
3.980000019,,,,6.650000095
3.859999895,,,,7.300000191
4.130000114,,,,5.449999809
3.890000105,,,,6.949999809
3.829999924,,,,6.699999809
3.700000048,,,,7.050000191
3.720000029,,,,8.25
3.660000086,,,,6.5
3.599999905,,,,6.25
3.650000095,,,,5.900000095
3.609999895,,,,6.349999905
4.010000229,,,,8.300000191
3.980000019,,,,7
3.730000019,,,,6.650000095
3.75,,,,6.75
3.720000029,,,,7.5
3.799999952,,,,5.599999905
3.5,,,,6.199999809
3.970000029,,,,6.550000191
3.640000105,,,,6.599999905
3.609999895,,,,6.449999809
3.609999895,,,,5.800000191
3.720000029,,,,5.699999809
3.599999905,,,,6.800000191
3.910000086,,,,6.699999809
3.799999952,,,,7.5
3.880000114,,,,6.949999809
3.910000086,,,,5.550000191
3.539999962,,,,7.050000191
3.549999952,,,,5.5
3.839999914,,,,5.449999809
3.640000105,,,,7.150000095
3.930000067,,,,6.050000191
3.619999886,,,,6.150000095
3.75,,,,6.550000191
3.519999981,,,,6.75
3.859999895,,,,6.25
3.859999895,,,,7.099999905
3.829999924,,,,6
3.880000114,,,,6.5
3.599999905,,,,6.900000095
3.769999981,,,,6.650000095
3.75999999,,,,6.199999809
3.690000057,,,,5.800000191
3.74000001,,,,6.25
4.019999981,,,,6.650000095
4,,,,6.800000191
3.710000038,,,,6.550000191
3.559999943,,,,5.849999905
4.159999847,,,,7.099999905
3.900000095,,,,7.099999905
3.599999905,,,,6.25
4.079999924,,,,5.550000191
4.340000153,,,,6.050000191
3.829999924,,,,6.550000191
3.809999943,,,,6.550000191
3.950000048,,,,7.050000191
3.75,,,,6.599999905
3.75999999,,,,7.599999905
3.720000029,,,,6.449999809
3.599999905,,,,5.5
4.010000229,,,,6.349999905
